Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","To many Amish on here, Electricity is tha Debel! ","To many Amish on here, Electricity is tha Debel! ",11,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Only when the wind blows what is your backup plan,Only when the wind blows what is your backup plan,10,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","Yet one more ""study"" in support of the Democrat/leftist agenda. What are the odds?","Yet one more ""study"" in support of the Democrat/leftist agenda. What are the odds?",18,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",A real wind farm would not look like this. Please stop lying.,A real wind farm would not look like this. Please stop lying.,14,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Know what each wind tower costs and how much power to produce?,Know what each wind tower costs and how much power to produce?,13,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","On paper if they all are running.If, if, if...","On paper if they all are running.If, if, if...",12,LABEL_1,NEUTRAL,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","The magical word is ""potential"".","The magical word is ""potential"".",8,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",If the wind is blowing,If the wind is blowing,5,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",how did it work for texas .,how did it work for texas .,7,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Yep but only when the wind blows!!!!,Yep but only when the wind blows!!!!,11,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",But the envirowackos won't allow high lines (the distribution needed here) to be built.,But the envirowackos won't allow high lines (the distribution needed here) to be built.,18,LABEL_0,NEGATIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Omg this is hilarious!!!,Omg this is hilarious!!!,7,LABEL_2,POSITIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",windmills on everyoneâ€™s roof!,windmills on everyoneâ€™s roof!,5,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",I do not believe it.,I do not believe it.,6,LABEL_0,NEGATIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",When the wind blows...,When the wind blows...,5,LABEL_1,NEUTRAL,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Cool bird choppers .. sure do use the word â€œpotentialâ€ a lot  in these falsely green government promotion articles..,Cool bird choppers .. sure do use the word â€œpotentialâ€ a lot  in these falsely green government promotion articles..,20,LABEL_1,NEUTRAL,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","You need to study the health effects of wind turbines on humans and animals before considering to build more wind turbines. We already know about the infrasound, stray voltage and electromagneitc fields these monsters produce. Stop harming us with your BS!","You need to study the health effects of wind turbines on humans and animals before considering to build more wind turbines. We already know about the infrasound, stray voltage and electromagneitc fields these monsters produce. Stop harming us with your BS!",45,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",The key word is potentials,The key word is potentials,5,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",And kill over a Million Birds a year!,And kill over a Million Birds a year!,9,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",This is hogwash.,This is hogwash.,4,LABEL_0,NEGATIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",And how many eagles get chopped up?,And how many eagles get chopped up?,8,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Who will save the eagles?,Who will save the eagles?,6,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",...and the other half? Plus all the needed extra power for all those EVs?,...and the other half? Plus all the needed extra power for all those EVs?,17,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",And how many birds will be turned into chop suey?,And how many birds will be turned into chop suey?,11,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",And of course...now there's THIS.Nothing is as simple as it seems...https://apnews.com/.../climate-storms-science-air...,And of course...now there's THIS.Nothing is as simple as it seems...,15,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",What a joke!!,What a joke!!,5,LABEL_0,NEGATIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Do you really think anyone is going to publish negative news about green energy?,Do you really think anyone is going to publish negative news about green energy?,15,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","How much will this cost to get to that level? Germany went wind/solar, the bills their citizens paid tripled and now, before the equipment is paid for, its breaking down.....","How much will this cost to get to that level? Germany went wind/solar, the bills their citizens paid tripled and now, before the equipment is paid for, its breaking down.....",35,LABEL_0,NEGATIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Let me guess.....this study was done by 'experts' right?  ,Let me guess.....this study was done by 'experts' right?  ,13,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","And no cancer, win win","And no cancer, win win",6,LABEL_2,POSITIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",There are two states that have enough wind potential for the entire country with 2009 technology. It is even more with today's technology.,There are two states that have enough wind potential for the entire country with 2009 technology. It is even more with today's technology.,26,LABEL_2,POSITIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",How much oil does each windmill take and how often does it need changing?,How much oil does each windmill take and how often does it need changing?,15,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","I love ""electric generating capacity."" Actual electrical energy generation is a whole different thing when talking of Solar and Wind. Don't get confused. Those plants will NEVER generate their capacity. Sorry, science.","I love ""electric generating capacity."" Actual electrical energy generation is a whole different thing when talking of Solar and Wind. Don't get confused. Those plants will NEVER generate their capacity. Sorry, science.",41,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Potential not actual.. huge difference. And the storage technology would have to improve over current thousands fold.. it's not there yet. And production is still a narrow range. To slow no power possible. To fast it shakes the mill to pieces.,Potential not actual.. huge difference. And the storage technology would have to improve over current thousands fold.. it's not there yet. And production is still a narrow range. To slow no power possible. To fast it shakes the mill to pieces.,49,LABEL_0,NEGATIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",AND - rolling blackouts when the grid is too dependent on the wind. Oops! It's not very windy today - you will have to shut off your A/C and stop charging your car... !,AND - rolling blackouts when the grid is too dependent on the wind. Oops! It's not very windy today - you will have to shut off your A/C and stop charging your car... !,38,LABEL_0,NEGATIVE,infrastructure
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","Wind energy has been around for decades.  How is it now that ""distributed wind energy"" is changing the world.  It is the exact same thing we have in place.  This is a repackaging by the government to rename something that already exists. Green New Deal propaganda.","Wind energy has been around for decades.  How is it now that ""distributed wind energy"" is changing the world.  It is the exact same thing we have in place.  This is a repackaging by the government to rename something that already exists. Green New Deal propaganda.",53,LABEL_0,NEGATIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",the biggest economy in the world can not run with green energy alone it would crush,the biggest economy in the world can not run with green energy alone it would crush,16,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","Only dumb people and those investing a lot of money into wind and solar power think this is a good idea or even a practical one. To power 760,000 homes with these Windmills you would need to build 810-950 of these, possibly more because the wind turbine only generates about 42% of its capacity in optimal conditions. The number 760,000 is significant because ONE (1) Nuclear power plant can power 760,000 homes. Nuclear power plants produce energy constantly at 100% of their capacity. Just for reference, there are approximately 150 million homes (150,000,000) currently in the US.","Only dumb people and those investing a lot of money into wind and solar power think this is a good idea or even a practical one. To power 760,000 homes with these Windmills you would need to build 810-950 of these, possibly more because the wind turbine only generates about 42% of its capacity in optimal conditions. The number 760,000 is significant because ONE (1) Nuclear power plant can power 760,000 homes. Nuclear power plants produce energy constantly at 100% of their capacity. Just for reference, there are approximately 150 million homes (150,000,000) currently in the US.",110,LABEL_1,NEUTRAL,infrastructure
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","Wind is funded by government, it donâ€™t make one penny profit, tax payers pay for it them pay more for electricity","Wind is funded by government, it donâ€™t make one penny profit, tax payers pay for it them pay more for electricity",23,LABEL_0,NEGATIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",The future in Thorium reactors cannot melt down and currently Thorium a waste product in rare earth mining and it waste is .06  of our first gen nuclear reactors and the waste is uranium 233 which near useless in make a bomb and will break down in just 300 years but was more dangerous nuclear plant during the 1940s and and the cold war as the first gen uranium 235 was can in nuclear weapon's and waste has storge problem as radioactive for 3000 years but all the funds to research died in the 1940s  and only in the past 5 years has been there any real research but past 3 years majors players are now racing to get them developed. but we at 5-10 years away depending on funding of course,The future in Thorium reactors cannot melt down and currently Thorium a waste product in rare earth mining and it waste is .06  of our first gen nuclear reactors and the waste is uranium 233 which near useless in make a bomb and will break down in just 300 years but was more dangerous nuclear plant during the 1940s and and the cold war as the first gen uranium 235 was can in nuclear weapon's and waste has storge problem as radioactive for 3000 years but all the funds to research died in the 1940s  and only in the past 5 years has been there any real research but past 3 years majors players are now racing to get them developed. but we at 5-10 years away depending on funding of course,135,LABEL_0,NEGATIVE,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",All we need is 2 million more wind turbines to mar the landscape!,All we need is 2 million more wind turbines to mar the landscape!,14,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Oh great. More wind turbines to kill our endangered birds and then fill up our landfills.,Oh great. More wind turbines to kill our endangered birds and then fill up our landfills.,18,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",not bad 13 years of high gas and inflation the country will be a 4th world nation by then so the demand will equal the supply,not bad 13 years of high gas and inflation the country will be a 4th world nation by then so the demand will equal the supply,26,LABEL_1,NEUTRAL,financial_constraints
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",None of it will ever happen. But lots of people will get rich getting you to buy it.,None of it will ever happen. But lots of people will get rich getting you to buy it.,20,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",I am automatically suspicious of any government study.,I am automatically suspicious of any government study.,9,LABEL_0,NEGATIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",I highly doubt all these claims that are suddenly being tossed around. Why would they start telling the truth now?,I highly doubt all these claims that are suddenly being tossed around. Why would they start telling the truth now?,22,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Lets see now 1gwh = 0.001twh . Multipy that by 1400 gigs and you get 1.4 twh. The US in 2021 used some 3930 twh of power . Seems a might short to me .,Lets see now 1gwh = 0.001twh . Multipy that by 1400 gigs and you get 1.4 twh. The US in 2021 used some 3930 twh of power . Seems a might short to me .,36,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",I'll believe it when I see it!,I'll believe it when I see it!,9,LABEL_2,POSITIVE,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Of course it can,Of course it can,4,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",And what happens when wind stops and snow covers everything?,And what happens when wind stops and snow covers everything?,11,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",What happens if there's no wind?,What happens if there's no wind?,8,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more",Sure it does..,Sure it does..,4,LABEL_1,NEUTRAL,not-defined
Wind,"In a gust of good news, a new National Renewable Energy Laboratory study found that U.S. distributed wind energy:   Could profitably provide nearly 1,400 gigawatts of electric generating capacity if deployed  Has the potential to provide millions of electric consumers with clean power. That means distributed wind energy can play an important role in achieving the federal governmentâ€™s goals of 100% clean electricity by 2035 and a net-zero-carbon-emission economy by 2050! â€¦ See more","They are lying.  The technology is not there and are just hawking for whatever interest groups they are trying to get you to support.  There is probably a good chance that Chinese companies, who will make this stuff (while they build a coal plant/day) are behind this.","They are lying.  The technology is not there and are just hawking for whatever interest groups they are trying to get you to support.  There is probably a good chance that Chinese companies, who will make this stuff (while they build a coal plant/day) are behind this.",53,LABEL_0,NEGATIVE,technological_shortcomings
