Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Instead of trolling someone, people should think it's the matter of shifting to renewable in the way to save the earth, bla bla bla problems will always be there but its time to liquid this bla bla bla problem and finding answers to them,Not only for IndiaBut for whole world","Instead of trolling someone, people should think it's the matter of shifting to renewable in the way to save the earth, bla bla bla problems will always be there but its time to liquid this bla bla bla problem and finding answers to them,Not only for IndiaBut for whole world",55,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","What about geothermal, nuclear, tidal renewable energy resources? We're taught about all these in our middle school. India should and will look towards these alternatives. Columnist should read more into energy and resources.","What about geothermal, nuclear, tidal renewable energy resources? We're taught about all these in our middle school. India should and will look towards these alternatives. Columnist should read more into energy and resources.",40,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Why is she only after India? Who is paying her? Why not other countries, which are already developed but still contributes to the maximum percentage of world's pollution.....","Why is she only after India? Who is paying her? Why not other countries, which are already developed but still contributes to the maximum percentage of world's pollution.....",33,LABEL_0,NEGATIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",then what nuclear govt is going for?? what about water energy.... India has built so many dams for what,then what nuclear govt is going for?? what about water energy.... India has built so many dams for what,22,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",I hope the Greta Thunberg the prop at the adults table & more importantly her handlers read the piece. The argument holds good for all developing economies.,I hope the Greta Thunberg the prop at the adults table & more importantly her handlers read the piece. The argument holds good for all developing economies.,29,LABEL_2,POSITIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Why don't we switch to nuclear power? More cleaner than coal. Can produce significant amount of energy. No amount of waste/ pollution generated.,Why don't we switch to nuclear power? More cleaner than coal. Can produce significant amount of energy. No amount of waste/ pollution generated.,28,LABEL_2,POSITIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Why are you talking of solar and wind energy only? Have you forgotten good old hydroelectricity? The world has abundant water resources which can tapped as an effective source of renewable energy. The tirade against Greta has been funded partially by the big oil and energy companies who dont want their bottomlines affected,Why are you talking of solar and wind energy only? Have you forgotten good old hydroelectricity? The world has abundant water resources which can tapped as an effective source of renewable energy. The tirade against Greta has been funded partially by the big oil and energy companies who dont want their bottomlines affected,56,LABEL_0,NEGATIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Or nuclear energy?,Or nuclear energy?,4,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Is it growth or development that India should seek? Having oversize feet can be a problem.,Is it growth or development that India should seek? Having oversize feet can be a problem.,18,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Shame on TOI, why are you sorry for her?","Shame on TOI, why are you sorry for her?",11,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Why the heck she is being made  sensational.,Why the heck she is being made  sensational.,9,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Who knows the Mike she is using is powered by coal  based electric ,and the Mike itself mettal or plastic manufactured in smoke omitting company .","Who knows the Mike she is using is powered by coal  based electric ,and the Mike itself mettal or plastic manufactured in smoke omitting company .",27,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Shes  noble contender now i know why normal minds dnt gt enough medals these days....be mad,be loud enough and be wild..thts all it takes to be known for being special.","Shes  noble contender now i know why normal minds dnt gt enough medals these days....be mad,be loud enough and be wild..thts all it takes to be known for being special.",37,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Do your economical growth when there is no Earth to live.,Do your economical growth when there is no Earth to live.,12,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Actually,there is battery storage now and because of that many places are now on 100% renewable. Adelaide, ran on 80% renewable last week. We need to be suspicious of misinformation put out by the fossil fuel industry and their lobyists and, consequently, government officials who are likely to be in their pay.","Actually,there is battery storage now and because of that many places are now on 100% renewable. Adelaide, ran on 80% renewable last week. We need to be suspicious of misinformation put out by the fossil fuel industry and their lobyists and, consequently, government officials who are likely to be in their pay.",62,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Tell her to stop using AC, freeze,car and live life like common people only lecturing is not enough she needs to give example of simple life.","Tell her to stop using AC, freeze,car and live life like common people only lecturing is not enough she needs to give example of simple life.",30,LABEL_0,NEGATIVE,infrastructure
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",She looks like from some heavy metal bands in Sweden,She looks like from some heavy metal bands in Sweden,10,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Looks like Greta is invested in coal India....,Looks like Greta is invested in coal India....,9,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Anyone still listens to this dramebaz girl?,Anyone still listens to this dramebaz girl?,8,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Hydel can run synchronous generators but its extremely expensive to start and affects the eco system.,Hydel can run synchronous generators but its extremely expensive to start and affects the eco system.,17,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Its not for her...its for our children and grandchildren...foolish...,Its not for her...its for our children and grandchildren...foolish...,14,LABEL_0,NEGATIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","All is possible, need efforts. Don't think for survival of coal mining industries, thermal power industries...","All is possible, need efforts. Don't think for survival of coal mining industries, thermal power industries...",21,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Has this girl stop using ac car and fridge the answer is a big NO, kahli pili lecture dete hain western countries wale","Has this girl stop using ac car and fridge the answer is a big NO, kahli pili lecture dete hain western countries wale",24,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Lol...its not about greta, or any particular person in general","Lol...its not about greta, or any particular person in general",13,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",But she can try movies in hollywood. There is lot of money and she can act well,But she can try movies in hollywood. There is lot of money and she can act well,18,LABEL_2,POSITIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",there are hydro electric plants too........,there are hydro electric plants too........,7,LABEL_1,NEUTRAL,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","You are crying for your master, who paid you for them.","You are crying for your master, who paid you for them.",13,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you? ,How dare you? ,4,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","Hybrid solar system is reality now, it works on sunny and rainy days both... update yourself dear The Times of India","Hybrid solar system is reality now, it works on sunny and rainy days both... update yourself dear The Times of India",23,LABEL_2,POSITIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Little learning is a dangerous thing Greeta,Little learning is a dangerous thing Greeta,7,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Why not build Nuclear power plants instead of using Coal?,Why not build Nuclear power plants instead of using Coal?,11,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",she know nothing but how dare you,she know nothing but how dare you,7,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you?,How dare you?,4,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Who is she?,Who is she?,4,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","No, no you don’t, here’s one solution I’d like to see some media get behind www.carbonengineering.com","No, no you don’t, here’s one solution I’d like to see some media get behind ",23,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Shame on her parents to use the illness of their child for fame & money..,Shame on her parents to use the illness of their child for fame & money..,16,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Sometimes it's better to gain knowledge then acting,Sometimes it's better to gain knowledge then acting,9,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",THE TRUTH,THE TRUTH,2,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","What is the minimum age for getting Nobel Prize in Peace? If she is admissible give her immediately, so that next can come","What is the minimum age for getting Nobel Prize in Peace? If she is admissible give her immediately, so that next can come",25,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you,How dare you,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Btw she is drama queen. ,Btw she is drama queen. ,6,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you ,How dare you ,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you ,How dare you ,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you ,How dare you ,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare you ,How dare you ,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Yeah and you continue licking BJP The Times of India ,Yeah and you continue licking BJP The Times of India ,10,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Subhankar Mazumdar What say?,Subhankar Mazumdar What say?,5,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","I am surprised why Indian media gives to much importance to this girls, once you check you will find nothing in her contribution in climate change. We have lots of heroes in India they did far better than her, really whenever i see this girl face feeling angry.","I am surprised why Indian media gives to much importance to this girls, once you check you will find nothing in her contribution in climate change. We have lots of heroes in India they did far better than her, really whenever i see this girl face feeling angry.",52,LABEL_0,NEGATIVE,social_resistance
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",She need not be! We should be sorry for stealing from our children their future!,She need not be! We should be sorry for stealing from our children their future!,17,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'","It's our duty to save the future not based on Greta speech. World is full stupid peoples who don't want to save the future. If there is Greta or not , world is totally changed , climate is totally changed. We have to save the planet for future generations","It's our duty to save the future not based on Greta speech. World is full stupid peoples who don't want to save the future. If there is Greta or not , world is totally changed , climate is totally changed. We have to save the planet for future generations",54,LABEL_0,NEGATIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",How dare u ,How dare u ,3,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'", How dare You Toilet paper, How dare You Toilet paper,5,LABEL_0,NEGATIVE,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",This chutiya girl,This chutiya girl,3,LABEL_1,NEUTRAL,not-defined
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Bhakts nowadays r against of environmentalist too,Bhakts nowadays r against of environmentalist too,7,LABEL_0,NEGATIVE,financial_constraints
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'", why are you trying to educate India.... India is a illetrate country ... They can't improve...!!, why are you trying to educate India.... India is a illetrate country ... They can't improve...!!,21,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"'A total switch to solar and wind energy is impossible since these are produced only intermittently when the sun shines and wind blows, maybe 25% of the year on an average. For the rest of the time, India needs coal-based electricity.'",Who the hell she's...,Who the hell she's...,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,India will need more than US$300 billion in investment in order to hit its target of producing 500 gigawatts of renewable energy capacity by 2030.,Premium Economy Class needs more than $300 billion....to have access to greener energy...,Premium Economy Class needs more than $300 billion....to have access to greener energy...,17,LABEL_1,NEUTRAL,financial_constraints
Renewable,India will need more than US$300 billion in investment in order to hit its target of producing 500 gigawatts of renewable energy capacity by 2030.,ABNN spend $$ on rocket to the moon Instead of long term benefits of the population.,ABNN spend $$ on rocket to the moon Instead of long term benefits of the population.,18,LABEL_1,NEUTRAL,financial_constraints
Renewable,India will need more than US$300 billion in investment in order to hit its target of producing 500 gigawatts of renewable energy capacity by 2030.,Get Funding From Full the top 10 richest in India:,Get Funding From Full the top 10 richest in India:,11,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",No mean task. It appeared very difficult in 2016 but PM Modi has a strong resolve.,No mean task. It appeared very difficult in 2016 but PM Modi has a strong resolve.,18,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Government is making tall claims but don't have money to pay subsidies to EPC companies who are dying a natural death. Moreover they are killing the solar industry with the concept of gross metering which is favouring only the polluting Discom companies. Less said the better.,Government is making tall claims but don't have money to pay subsidies to EPC companies who are dying a natural death. Moreover they are killing the solar industry with the concept of gross metering which is favouring only the polluting Discom companies. Less said the better.,50,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Government in this country achieve all it's targets! Why the effects are not felt on the ground!!!,Government in this country achieve all it's targets! Why the effects are not felt on the ground!!!,22,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Hydro is not really renewable since there is less rainfall compared to consumption.,Hydro is not really renewable since there is less rainfall compared to consumption.,14,LABEL_1,NEUTRAL,financial_constraints
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Is this enough for such large country,Is this enough for such large country,7,LABEL_1,NEUTRAL,not-defined
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",We don’t see it in ground. I have setup a roof top solar in my resident. But cannot get a net metering to export extra power that is getting generated. ,We don’t see it in ground. I have setup a roof top solar in my resident. But cannot get a net metering to export extra power that is getting generated. ,36,LABEL_0,NEGATIVE,infrastructure
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",A lot of developement work done in last few years but the Modi-haters cant see those developements .,A lot of developement work done in last few years but the Modi-haters cant see those developements .,18,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","Great India, a couple of years again and we would be the world beater in all aspect of things, especially in cricket.","Great India, a couple of years again and we would be the world beater in all aspect of things, especially in cricket.",25,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","WIND NOT TO DO ANY GOOD IT WAS DECLARED FAILURE BY MIGRANT RULERS  WHO ARE 3% IN POPULATION , BUT DROHI  JADIE IN INDIA , HATE THIS ENERGY SOURCE USED TO EMPOWER  FARMERS OF TMILAGAM !","WIND NOT TO DO ANY GOOD IT WAS DECLARED FAILURE BY MIGRANT RULERS  WHO ARE 3% IN POPULATION , BUT DROHI  JADIE IN INDIA , HATE THIS ENERGY SOURCE USED TO EMPOWER  FARMERS OF TMILAGAM !",37,LABEL_0,NEGATIVE,financial_constraints
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Bloody fools how much is actual generation,Bloody fools how much is actual generation,7,LABEL_0,NEGATIVE,not-defined
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","One way to plan our future and that of our children is Investment, I Invest in cryptocurrency and I earn from home, I started small and ever since I started Investing, I have been receiving my profit smoothly without any problem. Don't just invest your money in anyone hands, invest with someone trusted and experience in cryptocurrency trading..click on the name and contact Mr Abraham Hartl","One way to plan our future and that of our children is Investment, I Invest in cryptocurrency and I earn from home, I started small and ever since I started Investing, I have been receiving my profit smoothly without any problem. Don't just invest your money in anyone hands, invest with someone trusted and experience in cryptocurrency trading..click on the name and contact Mr Abraham Hartl",74,LABEL_2,POSITIVE,infrastructure
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Tamil Nadu is the only state to deinsentivise solar. Firstly the trouble the people thinking of solar by not giving a proper installation procedure. Then there is the payment of Rs2.08 for the surplus power fed to the grid as against their charges of Rs 5 for larger domestic consumers.,Tamil Nadu is the only state to deinsentivise solar. Firstly the trouble the people thinking of solar by not giving a proper installation procedure. Then there is the payment of Rs2.08 for the surplus power fed to the grid as against their charges of Rs 5 for larger domestic consumers.,53,LABEL_0,NEGATIVE,social_resistance
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","Those who doubt the veracity of the claims by government achievements, make an application to government under right to information to provide details of the projects completed.  And compare whether they facts or not.","Those who doubt the veracity of the claims by government achievements, make an application to government under right to information to provide details of the projects completed.  And compare whether they facts or not.",37,LABEL_1,NEUTRAL,infrastructure
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Peoples electricity bills are only doubling,Peoples electricity bills are only doubling,6,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Meanwhile Pak is installing Taliban and is reverting back to medieval sadist age ,Meanwhile Pak is installing Taliban and is reverting back to medieval sadist age ,13,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",To provide electricity and benefit for 1.3 billion citizens is not only difficult but also impossible. India is working consistently harder to develop  nation and its values. Thank you all for your hard work and contribution.,To provide electricity and benefit for 1.3 billion citizens is not only difficult but also impossible. India is working consistently harder to develop  nation and its values. Thank you all for your hard work and contribution.,39,LABEL_1,NEUTRAL,financial_constraints
Renewable,"The govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.","World Congress on Climate Change and Ecosystem (Climate Change 2021) scheduled on October 06-07, 2021 at an on-stream event.For more information about our webinar, visit: https://climate.conferenceseries.com/For any Queries and concern what’s app us at +447481355586","World Congress on Climate Change and Ecosystem (Climate Change 2021) scheduled on October 06-07, 2021 at an on-stream event.For more information about our webinar, visit:  any Queries and concern what’s app us at +447481355586",41,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",No mean task. It appeared very difficult in 2016 but PM Modi has a strong resolve.,No mean task. It appeared very difficult in 2016 but PM Modi has a strong resolve.,18,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Government is making tall claims but don't have money to pay subsidies to EPC companies who are dying a natural death. Moreover they are killing the solar industry with the concept of gross metering which is favouring only the polluting Discom companies. Less said the better.,Government is making tall claims but don't have money to pay subsidies to EPC companies who are dying a natural death. Moreover they are killing the solar industry with the concept of gross metering which is favouring only the polluting Discom companies. Less said the better.,50,LABEL_0,NEGATIVE,financial_constraints
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Government in this country achieve all it's targets! Why the effects are not felt on the ground!!!,Government in this country achieve all it's targets! Why the effects are not felt on the ground!!!,22,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Hydro is not really renewable since there is less rainfall compared to consumption.,Hydro is not really renewable since there is less rainfall compared to consumption.,14,LABEL_1,NEUTRAL,financial_constraints
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",Is this enough for such large country,Is this enough for such large country,7,LABEL_1,NEUTRAL,not-defined
Renewable,"India has installed 100 GW renewable energy capacity, inching closer to target, govt announcesThe govt had set an initial target of installing 175 GW of renewable energy capacity, including wind, solar, and hydro, by 2022. It later raised this target to 450 GW by 2030.",We don’t see it in ground. I have setup a roof top solar in my resident. But cannot get a net metering to export extra power that is getting generated. ,We don’t see it in ground. I have setup a roof top solar in my resident. But cannot get a net metering to export extra power that is getting generated. ,36,LABEL_0,NEGATIVE,infrastructure
