Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Be nice for cintact to advise if yiur turning off piwer to hot cylinders as having no hot water for over 12 hours is not what I signed up for,Be nice for cintact to advise if yiur turning off piwer to hot cylinders as having no hot water for over 12 hours is not what I signed up for,30,LABEL_0,NEGATIVE,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Looks like it mite be cold Showers In The morning... I wonder if my work place will lose power,Looks like it mite be cold Showers In The morning... I wonder if my work place will lose power,20,LABEL_0,NEGATIVE,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Hi I wish to join Contact Energy but unable to enroll online, tried to contact but wait time is more that 1 hour, can I get some assistance ?","Hi I wish to join Contact Energy but unable to enroll online, tried to contact but wait time is more that 1 hour, can I get some assistance ?",31,LABEL_0,NEGATIVE,infrastructure
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Bit of a late question, but which Cities will generally be affected, by power rationing between 7am - 9am?  Is is mainly the big Cities like Auckland, Hamilton etc....due to sheer household numbers?And is any power company making provisions to meet their customers power requirements, when things like this happen?Lots of households rely on a consistent supply of power.....","Bit of a late question, but which Cities will generally be affected, by power rationing between 7am - 9am?  Is is mainly the big Cities like Auckland, Hamilton etc....due to sheer household numbers?And is any power company making provisions to meet their customers power requirements, when things like this happen?Lots of households rely on a consistent supply of power.....",71,LABEL_1,NEUTRAL,financial_constraints
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,New customer here trying to find out when my broadband will be switched across - have been on hold for over an hour now. Not a great first impression - is this normal?,New customer here trying to find out when my broadband will be switched across - have been on hold for over an hour now. Not a great first impression - is this normal?,35,LABEL_0,NEGATIVE,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,No problem ,No problem ,2,LABEL_2,POSITIVE,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Hi ,how I do to ring phone number for cut power before I move?","Hi ,how I do to ring phone number for cut power before I move?",16,LABEL_1,NEUTRAL,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Contact Energy what’s going on with your contact app ?,Contact Energy what’s going on with your contact app ?,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Reaching 100 percent renewable energy in New Zealand sounds like a great statistic to boast about, but is it the best way of arresting climate change?","Climate change is a natural cyclic event, nothing we do will change it.  ","Climate change is a natural cyclic event, nothing we do will change it.  ",15,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Reaching 100 percent renewable energy in New Zealand sounds like a great statistic to boast about, but is it the best way of arresting climate change?","A Wet Dream for idiots. Will not work, never happen.","A Wet Dream for idiots. Will not work, never happen.",13,LABEL_0,NEGATIVE,not-defined
Renewable,"Reaching 100 percent renewable energy in New Zealand sounds like a great statistic to boast about, but is it the best way of arresting climate change?",You cannot arrest climate change. It is naturally occurring.,You cannot arrest climate change. It is naturally occurring.,12,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Reaching 100 percent renewable energy in New Zealand sounds like a great statistic to boast about, but is it the best way of arresting climate change?",Climate change is a con. Tax can’t solve COVID-19 either. ,Climate change is a con. Tax can’t solve COVID-19 either. ,14,LABEL_0,NEGATIVE,financial_constraints
Renewable,The Detail: Renewable energy aims are off targetNew Zealand's not far off achieving 100 percent renewable energy - but is that really our best bet for combating climate change?,"Climate change is a natural cyclic event, nothing we do will change it.  ","Climate change is a natural cyclic event, nothing we do will change it.  ",15,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,The Detail: Renewable energy aims are off targetNew Zealand's not far off achieving 100 percent renewable energy - but is that really our best bet for combating climate change?,"A Wet Dream for idiots. Will not work, never happen.","A Wet Dream for idiots. Will not work, never happen.",13,LABEL_0,NEGATIVE,not-defined
Renewable,The Detail: Renewable energy aims are off targetNew Zealand's not far off achieving 100 percent renewable energy - but is that really our best bet for combating climate change?,Climate change is a con. Tax can’t solve COVID-19 either. ,Climate change is a con. Tax can’t solve COVID-19 either. ,14,LABEL_0,NEGATIVE,financial_constraints
Renewable,The Detail: Renewable energy aims are off targetNew Zealand's not far off achieving 100 percent renewable energy - but is that really our best bet for combating climate change?,You cannot arrest climate change. It is naturally occurring.,You cannot arrest climate change. It is naturally occurring.,12,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,40% of New Zealand’s total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018 according to a new report.,Renewables include hydroelectricity and geothermal power.... both of which already contribute the majority of NZ power production,Renewables include hydroelectricity and geothermal power.... both of which already contribute the majority of NZ power production,18,LABEL_2,POSITIVE,financial_constraints
Renewable,40% of New Zealand’s total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018 according to a new report.,"Have we not noticed Big Biz, Foreign owned News corp, Mining interests, and the Oz LNP Gov, have joined forces in attacking the Ardern Gov in NZ? The reason is simple she  sets an example of what a Gov for the people actually looks like and how it performs in advancing the country and it's citizens, a Gov actively implementing policies to help protect the planet we all rely on for our survival Her Gov running the Country for the benefit of New Zealanders Not the Corporate free loaders..  Our PM Morrison ? His brilliant effort at taking Oz into the technological age is Gut funding to Oz research facilities, yet  give the Mad man in the White House,  Donald trump $150 Mil to enhance the US Space exploration technology?. And if you believe Oz will derive any benefit from that you are off with the fairies.","Have we not noticed Big Biz, Foreign owned News corp, Mining interests, and the Oz LNP Gov, have joined forces in attacking the Ardern Gov in NZ? The reason is simple she  sets an example of what a Gov for the people actually looks like and how it performs in advancing the country and it's citizens, a Gov actively implementing policies to help protect the planet we all rely on for our survival Her Gov running the Country for the benefit of New Zealanders Not the Corporate free loaders..  Our PM Morrison ? His brilliant effort at taking Oz into the technological age is Gut funding to Oz research facilities, yet  give the Mad man in the White House,  Donald trump $150 Mil to enhance the US Space exploration technology?. And if you believe Oz will derive any benefit from that you are off with the fairies.",161,LABEL_1,NEUTRAL,infrastructure
Renewable,40% of New Zealand’s total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018 according to a new report.,"Long way ahead of Aus, i I thing coal fired power stations have not been used for many years,","Long way ahead of Aus, i I thing coal fired power stations have not been used for many years,",21,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,40% of New Zealand’s total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018 according to a new report.,Takes a lot of electricity to grow sheep.,Takes a lot of electricity to grow sheep.,9,LABEL_0,NEGATIVE,financial_constraints
Renewable,New Zealand Edges Closer Towards Achieving Renewable Energy Target40% of New Zealand's total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018.,Renewables include hydroelectricity and geothermal power.... both of which already contribute the majority of NZ power production,Renewables include hydroelectricity and geothermal power.... both of which already contribute the majority of NZ power production,18,LABEL_2,POSITIVE,financial_constraints
Renewable,New Zealand Edges Closer Towards Achieving Renewable Energy Target40% of New Zealand's total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018.,"Have we not noticed Big Biz, Foreign owned News corp, Mining interests, and the Oz LNP Gov, have joined forces in attacking the Ardern Gov in NZ? The reason is simple she  sets an example of what a Gov for the people actually looks like and how it performs in advancing the country and it's citizens, a Gov actively implementing policies to help protect the planet we all rely on for our survival Her Gov running the Country for the benefit of New Zealanders Not the Corporate free loaders..  Our PM Morrison ? His brilliant effort at taking Oz into the technological age is Gut funding to Oz research facilities, yet  give the Mad man in the White House,  Donald trump $150 Mil to enhance the US Space exploration technology?. And if you believe Oz will derive any benefit from that you are off with the fairies.","Have we not noticed Big Biz, Foreign owned News corp, Mining interests, and the Oz LNP Gov, have joined forces in attacking the Ardern Gov in NZ? The reason is simple she  sets an example of what a Gov for the people actually looks like and how it performs in advancing the country and it's citizens, a Gov actively implementing policies to help protect the planet we all rely on for our survival Her Gov running the Country for the benefit of New Zealanders Not the Corporate free loaders..  Our PM Morrison ? His brilliant effort at taking Oz into the technological age is Gut funding to Oz research facilities, yet  give the Mad man in the White House,  Donald trump $150 Mil to enhance the US Space exploration technology?. And if you believe Oz will derive any benefit from that you are off with the fairies.",161,LABEL_1,NEUTRAL,infrastructure
Renewable,New Zealand Edges Closer Towards Achieving Renewable Energy Target40% of New Zealand's total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018.,"Long way ahead of Aus, i I thing coal fired power stations have not been used for many years,","Long way ahead of Aus, i I thing coal fired power stations have not been used for many years,",21,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,New Zealand Edges Closer Towards Achieving Renewable Energy Target40% of New Zealand's total energy supply and 84% of electricity consumed in the country came from renewable energy sources in 2018.,Takes a lot of electricity to grow sheep.,Takes a lot of electricity to grow sheep.,9,LABEL_0,NEGATIVE,financial_constraints
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",So black rock just purchased part of NZ,So black rock just purchased part of NZ,8,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",Blackrock and Vanguard..the financiers behind the one world order.,Blackrock and Vanguard..the financiers behind the one world order.,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",God defend our country from this EVIL  Amen  We will fight against it  ,God defend our country from this EVIL  Amen  We will fight against it  ,13,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three","Boy o Boy,Imagine all the kickbacks on this Job.","Boy o Boy,Imagine all the kickbacks on this Job.",12,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",MAKES SENSE TO THEM.,MAKES SENSE TO THEM.,5,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,40,LABEL_0,NEGATIVE,financial_constraints
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",Welcome to Aotearoa New Zealand brought to you by Black Rock.,Welcome to Aotearoa New Zealand brought to you by Black Rock.,12,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",This is  corrupt black rock own the government ,This is  corrupt black rock own the government ,8,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",You can spin it all you like. Nobody's buying the fantasy newshub.,You can spin it all you like. Nobody's buying the fantasy newshub.,15,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.",23,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,19,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,20,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",Who are Blackrock ? ,Who are Blackrock ? ,4,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,44,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,23,LABEL_1,NEUTRAL,financial_constraints
Renewable,"New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030. Political reporter Amelia Wade has more.#Newshub | Three",New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,18,LABEL_0,NEGATIVE,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",So black rock just purchased part of NZ,So black rock just purchased part of NZ,8,LABEL_1,NEUTRAL,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",Blackrock and Vanguard..the financiers behind the one world order.,Blackrock and Vanguard..the financiers behind the one world order.,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",God defend our country from this EVIL  Amen  We will fight against it  ,God defend our country from this EVIL  Amen  We will fight against it  ,13,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030","Boy o Boy,Imagine all the kickbacks on this Job.","Boy o Boy,Imagine all the kickbacks on this Job.",12,LABEL_1,NEUTRAL,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",MAKES SENSE TO THEM.,MAKES SENSE TO THEM.,5,LABEL_1,NEUTRAL,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,40,LABEL_0,NEGATIVE,financial_constraints
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",Welcome to Aotearoa New Zealand brought to you by Black Rock.,Welcome to Aotearoa New Zealand brought to you by Black Rock.,12,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",This is  corrupt black rock own the government ,This is  corrupt black rock own the government ,8,LABEL_0,NEGATIVE,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",You can spin it all you like. Nobody's buying the fantasy newshub.,You can spin it all you like. Nobody's buying the fantasy newshub.,15,LABEL_0,NEGATIVE,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.",23,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,19,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,20,LABEL_1,NEUTRAL,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",Who are Blackrock ? ,Who are Blackrock ? ,4,LABEL_1,NEUTRAL,not-defined
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,44,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,23,LABEL_1,NEUTRAL,financial_constraints
Renewable,"Vanguard and Blackrock, the overlords of the world.New Zealand is teaming up with the world's biggest investment company, BlackRock, to try to reach the target of 100 percent renewable energy by 2030",New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,18,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",So black rock just purchased part of NZ,So black rock just purchased part of NZ,8,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",Blackrock and Vanguard..the financiers behind the one world order.,Blackrock and Vanguard..the financiers behind the one world order.,12,LABEL_1,NEUTRAL,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",God defend our country from this EVIL  Amen  We will fight against it  ,God defend our country from this EVIL  Amen  We will fight against it  ,13,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)","Boy o Boy,Imagine all the kickbacks on this Job.","Boy o Boy,Imagine all the kickbacks on this Job.",12,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",MAKES SENSE TO THEM.,MAKES SENSE TO THEM.,5,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,Future communist country led by a company with mass control? Labour puppets.Voting this year is definitely going to be essential and votes will need to picked wisely. The other parties better get some stone clad promises brewing.,40,LABEL_0,NEGATIVE,financial_constraints
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",Welcome to Aotearoa New Zealand brought to you by Black Rock.,Welcome to Aotearoa New Zealand brought to you by Black Rock.,12,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",This is  corrupt black rock own the government ,This is  corrupt black rock own the government ,8,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",You can spin it all you like. Nobody's buying the fantasy newshub.,You can spin it all you like. Nobody's buying the fantasy newshub.,15,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.","How wonderful to fulfill our international obligations and to save human lives. Fossil fuels are history, or we are history.",23,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,Black Rock are 1 of the dirtiest companies around. Doing business with them shows how corrupt NZ is,19,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,First we need more militaryNow we need black rock to show us howOle Uncle Sam is making headway in nz,20,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",Who are Blackrock ? ,Who are Blackrock ? ,4,LABEL_1,NEUTRAL,not-defined
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,waiting drawing this out....so why not just kill us all now like they have already planned for later on?...the power hungry control crazy money grabbing war mongering evil elite globalists backed by WEF..WHO..UN..NATO,44,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,All these company's are like russian dolls.. you go a few companies deep Black Rock and Vanguard own 3 News.,23,LABEL_1,NEUTRAL,financial_constraints
Renewable,"New Zealand is teaming up with the world's largest investment firm, BlackRock, to try to achieve a target of 100 percent renewable energy by 2030.Source: Newshub (YouTube)",New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,New this was coming…. Adern and Labour have always has had this dirty plan up their sleeve,18,LABEL_0,NEGATIVE,not-defined
Renewable,"New Zealand already has an extremely high percentage of renewable electricity generation (80-85% or so). The costs of going to 100% are high, with the average household facing an increase of $300 per year. Commercial power prices would increase by 29 per cent, with a 39 per cent increase for industrial businesses.This illustrates a useful point which is often forgotten with climate change. Taking action is not costless. There are trade-offs involved. I love renewable energy… See more",Wow I love my future being disregarding because it's too expensive. Hey Chris want to know what else is expensive? The effects of the Climate Crisis. Nice to know where you stand on renewable energy,Wow I love my future being disregarding because it's too expensive. Hey Chris want to know what else is expensive? The effects of the Climate Crisis. Nice to know where you stand on renewable energy,39,LABEL_2,POSITIVE,technological_shortcomings
Renewable,"New Zealand already has an extremely high percentage of renewable electricity generation (80-85% or so). The costs of going to 100% are high, with the average household facing an increase of $300 per year. Commercial power prices would increase by 29 per cent, with a 39 per cent increase for industrial businesses.This illustrates a useful point which is often forgotten with climate change. Taking action is not costless. There are trade-offs involved. I love renewable energy… See more",Bizarre that the only thing you have to say on the issue of climate change is how much it's going to cost to take action. What about speaking about the people already suffering in New Zealand and the Pacific Islands? How about talking about the hopes you have for New Zealand in doing its part to create a better world?,Bizarre that the only thing you have to say on the issue of climate change is how much it's going to cost to take action. What about speaking about the people already suffering in New Zealand and the Pacific Islands? How about talking about the hopes you have for New Zealand in doing its part to create a better world?,64,LABEL_0,NEGATIVE,technological_shortcomings
Renewable,"New Zealand already has an extremely high percentage of renewable electricity generation (80-85% or so). The costs of going to 100% are high, with the average household facing an increase of $300 per year. Commercial power prices would increase by 29 per cent, with a 39 per cent increase for industrial businesses.This illustrates a useful point which is often forgotten with climate change. Taking action is not costless. There are trade-offs involved. I love renewable energy… See more","While you may have a point, you've left out of the equation a very important figure: what's the cost of doing nothing? It's a missing figure in the Australian debate and it's very frustrating. We are just starting to glimpse across the world the cost of doing nothing, or doing less, and it dwarfs the sort of costs you're discussing. I'm no evangelical greenie, but a proper cost analysis would have to factor in the actual cost of the options, and not leave out an important part. That said, New Zealand's use of renewables is impressive - do I assume it's driven in no small part by geothermal?","While you may have a point, you've left out of the equation a very important figure: what's the cost of doing nothing? It's a missing figure in the Australian debate and it's very frustrating. We are just starting to glimpse across the world the cost of doing nothing, or doing less, and it dwarfs the sort of costs you're discussing. I'm no evangelical greenie, but a proper cost analysis would have to factor in the actual cost of the options, and not leave out an important part. That said, New Zealand's use of renewables is impressive - do I assume it's driven in no small part by geothermal?",128,LABEL_0,NEGATIVE,infrastructure
Renewable,"New Zealand already has an extremely high percentage of renewable electricity generation (80-85% or so). The costs of going to 100% are high, with the average household facing an increase of $300 per year. Commercial power prices would increase by 29 per cent, with a 39 per cent increase for industrial businesses.This illustrates a useful point which is often forgotten with climate change. Taking action is not costless. There are trade-offs involved. I love renewable energy… See more","Speaking of climate change, what, as National's new transport spokesperson, will you be doing to reduce the use of fossil fuelled cars, which are far and away the biggest cause of CO2 emissions in your electorate?","Speaking of climate change, what, as National's new transport spokesperson, will you be doing to reduce the use of fossil fuelled cars, which are far and away the biggest cause of CO2 emissions in your electorate?",42,LABEL_0,NEGATIVE,technological_shortcomings
