Post,Comment
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Stephen Sanders need to hire that hack from Chernobyl to test its limits before we turn it on!! Bahaha
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Great so many other countries have it so why don't we
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Great
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Congratulations
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Bout time 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,NEVER
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,No.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time ..
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Don’t want it.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Good
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yess
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About bloody time 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Fukushima 2.0
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,It's about time...
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Solar
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yes. I'll tell you the answer. Yes
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yay!!!!
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,No
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,⁰
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yeah 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,No.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About bloody time.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Nikita Callum Zade welcome to jUnKertOwn
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,ThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThoriumThorium
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Alex Jordan you can finally become homer
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Helene Tran i guess we'll die earlier yay
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Noooooooo
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Joel Collins famous last words
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Hamish Wathen bout time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Maksem Fedcesen
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,John Turner
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Jay Narayan rip
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Omar Elkadi
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Matthew Gustafson
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Wes Davidson
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Cameron Payne
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Sandra Flechas
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Renee Golland
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Madeline Kay
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Steve
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Kenny Zhangernmash Lachlan Brogan Ye boi
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Nidhi Rastogi
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"While the rest of the world is building new nuclear reactors, and  some putting their older ones back online, Australia is squandering opportunity with only  wind and solar and other low electricity- producing technologies. We are selling our gas, coal and oil, all the while we are starving for power and what power we have is skyrocketing in price. The conversation for nuclear power in Australia must be had."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,It doesn't comply with Albos wealthy mates  agenda.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,They all have their fingers in the Wind and Solar pie being paid by the rich investors! Don’t listen to the people just take the money ? Nuclear is the only way to go and keeping Coal!
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,These guys have no ideas themselves yet are ready to mock others!Get rid of this Albo clown!
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Nuclear needs to be on the table. It’s clean green energy.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Albo will run us into the ground then blame Bowen
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Our PM is some kind of joke.What is the the MSM love affair with him? It's freaking me out and should freak ""everyone"" out. No PM ever has had this kind of ""LOOOOOVE"". It's just so clearly wrong."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Do a check on who donated to Albanese, how many shares he has in renewables and when he bought them. Always follow the money, it never lies."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,So ALBO has now upset his mate Mal in SA too. Is this why he has suddenly got COVID to go into hiding!
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Albo thinks he’s got all the answers FGS. He’s got no idea. Berates Sth Aust Premier suggesting to look into Nuclear Energy for power sources, after he said I’ll look into any suggestions. Nuclear Energy is safe.It’s used for 11% of energy around the world and safely.It’s either Coal or Nuclear Energy for all power sources.All the others just can’t produce enough.It’s so plain to see but Albo knows best FGS."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,It just solidifies what an out of touch touch PM we have he so blind and influenced by Bowen. it is unbelievable between these two depots and their policies will cause the turning of our country into a third World Nation  When will Australians wake up. Too late l think
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Looks like everyone is expected to hold the party line in Labor, even if you have better ideas."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,WHAT? A labour Premier speaking sense. Stay with it P M ie Peter Malinauskas.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Mal has alot more brains than Albo!
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,People voted on gay marriage. Why can't the people vote on the subject. After all it is usually the people's money.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,We know who the joke is.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"The problem with people is when they talk nuclear, everyone starts to think 1950's technology. France has a policy of dealing with their own waste, including nuclear fuel rods and 40% of the fuel used to power their nuclear plants is recycled."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"What a pathetic position to take , if it's safe enough for a massive submarine to have a nuclear generator inside running for 20 years on a handful of nuclear fuel surely we can look into this. It should have happened in the fifties when it was brought up. It's OK for you to say it's your opinion, but what are your real reasons? Nonof what you mentioned are relevant."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,These people are living in FAIRYLAND they are not working for us just there globle elet mates
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Lets be honest Australia needs a better electricity system before the idiots get excited about changing our power supplies . The lets rush in renewable energy isn't gonna work for anybody,  it will kill families n businesses with costs and disruptions .I agree we should look at alternatives but for fark sake think before jumping"
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,albo is the biggest hoke
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Lost count of how many people write me off when I mention nuclear energy and start talking about Chernobyl 
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Time Nuclear energy was discussed! If Australia does not agree with it, why are we exporting Uranium?."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Has Bolt moved to SA yet?
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Just for balance here’s a sample from a report with a quite different view ofSMRs.The whole thing is worth a read: “Too late, too expensive, too risky and too uncertain” is how a new report by the Institute for Energy Economics and Financial Analysis (IEEFA) described NuScale’s proposed small modular reactor (SMR) project."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Albo hasn't done a bad job up till now but he has totally got it wrong over nuclear. Sadly he is so agenda focussed on renewables that options are totally off his radar. Renewables are nowhere near as clean as nuclear, not even close."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"There is still no safe way to dispose of nuclear waste safely. It has a half life of thousand of years.Also nuclear power plants have a lead in time of 10 + years, and are hugely expensive."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Unfortunately for Australians he is fixated for wind and Solar. Tunnel vision.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,He is one of his Labour mates.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Albo you and your Labor cronies are out of date, wake up, nuclear has been in submarines safety for 20 plus years."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Albanese the CC fool !!!   Nuclear is far better than renewables Albanese. And the NEW Coal Power Stations are superb evidently.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Runs scared - yes. And dumb, with IQ 3 Minister Bowen."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,It's what you learn when you know it all that's important. Albo obviously has hubris not Covid.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Nuclear power is EXPENSIVE. How do you propose to deal with the waste? Your just pushing your typical anti everything
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,So is China missile  nukes  can hit any part Aussie   even  nuclear  power  stations
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"It hasn’t taken that long for another Labor prime minister, Albanese, to show he’s not up to the job.Happens every time they get into power."
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Geoff Koloveros 
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Keep up the good work bolt labor’s greatest asset 
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Because Albanese isn’t well enough education on this, that’s why he is talking and scaremongering everyone else, especially to children of a very young age, older children would already know the trues…as most countries in Europe depend on nuclear heating / others…"
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Aussie should have been nuclear in the fifties.
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,"Fool, where is he going to put all these Batteries, I am glad I did not VOTE FOR HIM,"
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Albo doesn't want to offend his Greenie masters
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Follow the money solar panels wind farms useless but are making someone really rich
Nuclear energy industryM9GIzzmWkKh4v1BTFdbPBJFt31z14TKATyD6ZADU,Albanese is living in fantasy land if he thinks we can run the country with wind & solar 
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.","Nuclear is the safest form of energy for Australia because it will never be built, and what doesn't exist can't hurt you."
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.",In the Australian context nuclear is expensive and unnecessary.
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.","Australia gets hit each year with solar energy 10,000 times its annual energy requirements. The only rational response to our current situation is to massively scale investment in renewables and storage."
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.",BECAUSE ITS TOO EXPENCIVE. aside from all the other reasons
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.",One of the reasons for inaction on climate change and limiting the focus on that instead of the whole issue of environmental collapse and habitat destruction is the manipulation by vested interests with nuclear ambitions. It’s been about inaction ramping up extreme weather impacts to create an emergency mindset to justify nuclear or other options that vested interests can control and monopolise. This relates directly to vested interests being terrified of point of use small scale generation of power for households or relatively small communities who can own and control their power supply. 
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.","It would take 30yrs to build up the infrastructure and skills to build and run a reactor.A more sensible, and doable, step is to build an enrichment industry first. That increases the value add to our uranium expert industry..and ..if..we get nuclear subs and/or nuclear power plants in the future, we can fuel them ourselves.Technologically Australia is inferior to Scotland in the 1940s and 1950s. Scotland went from nothing to its first nuke plant in 1964 (I got a guided tour around it as a kid by my uncle who worked there)."
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.",Wake up Australia. Most European countries use it. France Sweden England etc etc
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.","Yer, but, what about micro reactors?"
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.","What can I say but Hear, Hear!"
"Why nuclear energy won’t work in AustraliaThere is something almost comical about the Liberals and Nationals throwing the forlorn spectre of nuclear power back into national energy debates, right after their loss in the 2022 “climate election”.",Comments are now closed on this post. Read our community guidelines here: https://www.thesaturdaypaper.com.au/.../social-media...
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Should have gone nuclear years ago.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia., they trust the science on covid but not nuclear.... convenient for the left
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"We Australia,  export Uranium and we don't use it. This proves how pathetic of nation we are. We could have the cheapest power prices in the world but we have uneducated green wankers spoiling this. Cheap power to all means, little to no poverty, less taxes, more prosperity in everything we do. Energy independence is a countries right to prosper rather than to rely on others too."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,And pigs might fly. To easy a solution and not enough money in it for the elites.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,David gave water to the cotton farmers and devastated the MURRAY.WATCH HIM SCREW THE PEOPLE 
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,I would have thought dams would have been more important and water systems as well added to the must do list.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Big, Big mistake, getting rid of Barnaby and get another Turnbull!? The same thing will happen here with Littleproud, as was with Turnbull, just wait and see!"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Shouldn't Mr Littleproud have this discussion with Peter Dutton first? After all, the Nationals are the Junior party in the Coalition, aren't they? Or, does he think he can now dictate Coalition policy?"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Not a Littleproud fan however, with him on this one. Never going to happen the Greens and Teals wouldn't allow any dialog on nuclear. Thanks for trying"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,I think Adam Bandt just soiled himself.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,So Littleproud is going to get the nuclear debate started? It’s about time we had the debate.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Good about time someone had the gumption to start talking about nuclear.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Just what the National party needs..A woke pleaser leader 
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,When considering the Nuclear Submarine Carries enough fuel to power it for its full working life. Its Power Station and fuel volume can’t be that big. Then how big does a Nuclear Power Station need to be to power South East Qld.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Rolls Royce will soon build small nuclear plants for UK..we have Uranium…why not…safety only concern
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Trust the science? Or only when it suits the agenda?
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,NO NUCLEAR
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,More mindless pro nuclear guff from Sky News without ever discussing the costs surrounding nuclear power. $$$$$$$$$$$.....nuclear power$$.....solar and onshore wind$$$$......offshore wind$$$$$..... batteries
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"About time this happened. However, how to get this passed the feral greens."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,He's closer to the Greens than Conservatives. He want last 3 years.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,we'll talk about it like we talk about a very fast train all the time
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,We’ve already got nuclear energy…it’s called ‘fission’ and it comes from the sun…
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Nuclear is good providing it is not built near you.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"What a great initiative. If we want carbon neutrality and a viable energy mix, nuclear is obvious. Don’t get told it is slow and expensive. It is a solution for the long term and there is no evidence of imminent climate crisis."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Absolutely, can’t build dams, but can destroy good farmland and forest for renewables..go figure "
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Maybe he should wait until there is an actual cabinet formed!
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,What is wrong with Low pollution coal powered station like Japan.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Oh dear Dutton wouldn’t like u taking charge oh I’m sure with all the fighting going on the liberals will have to bit their tongue as they have no hope ever forming government by themselves go on step on his toes 
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"We MUST have it as a national priority, no ifs or buts."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"He’s had 9 years to build Dams , do nothing party LNP"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"well, we're going to have another 3 year delay in that discussion, whilst our grid continues to struggle."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Net zero, let’s discuss that , you over promoted fool"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,What a big head.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Stick at it - even my 10yr old grandson knows this -
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,No hope of that happening.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Littleproud, your dreamin, the loony greens would have a fit about that"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,It is something the coalition should have taken to the election but way too many climate scam Turnbull followers within the party opposed it.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Too funny 
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Watch labor say they will consider it because they know the teals and greens won't let it happen
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,We’ll have to wait until the inevitable power blackouts & energy crisis before Labor will even think about it. Once they close  a few more coal fired power stations we will be there.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"When Albo finally realises or is told by the beancounters that pursuing clean green energy will continue to drive consumer and business electricity bills, he might have to consider some big moves. Unfortunately I can't see taking advantage of our own natural resources to serve ourselves first being one of them. We should be the most self-sifficient country on this planet so why are we where we are now ?"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Agree. It's Time
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Finally some common sense! But Labor/greens will oppose it.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Fantastic, Nuclear is the only feasible way to get to net zero, otherwise it is just empty virtue signalling!"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,About bloody time we had that Nuclear power chat IMMEDIATELY turn to table a bill to get rid of the Nuclear ban in Australia.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"like albo will ever entertain that idea, and thankfully he wont as it would get him re elected."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,The Labor Party have no intention to ever go Nuclear.  The Greens won't let them.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Far out something positive out of this leadership. Wel see....
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Maybe discuss bring irrigation water back to the farmers at a reasonable price.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"Someone with common sense, he and P Dutton should do well for Australia"
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,So.....where are the used nuclear rods etc going to be disposed of/buried?
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Going down a road looking like doing something but knows full well it won't happen. It's the only reason he is doing it ( to look like I'm doing something)
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Just do it and stop wasting time
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,As long as any nuclear power plants are built in Littleproud's electorate.
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Michael Blackman hmm maybe we were wrong?
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,"So l9ng as the waste dump goes in your backyard, and the plant in your seat.And it runs on thorium or is one that uses all the weapons fuel."
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Was this clown in Ghostbusters
Nationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia.,Good
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...",Should have gone nuclear years ago.
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...", they trust the science on covid but not nuclear.... convenient for the left
"‘Now is the time’: Littleproud calls for ‘constructive conversation’ on nuclearNationals Leader David Littleproud has called on Prime Minister Anthony Albanese to join him for a constructive conversation around nuclear energy in Australia. ""I want to have constructive conversation with this nation as a political leader, to put forward an idea that I think we should bring Austr...","We Australia,  export Uranium and we don't use it. This proves how pathetic of nation we are. We could have the cheapest power prices in the world but we have uneducated green wankers spoiling this. Cheap power to all means, little to no poverty, less taxes, more prosperity in everything we do. Energy independence is a countries right to prosper rather than to rely on others too."
