Post,Comment
"VihanJust as Greece  is heavily invested in solar energy,  Australia  is too—1 in 4 homes  have solar panels, the highest uptake of solar photovoltaics globally.

This is just the beginning of better things to come, with solar capacity expected to triple across Australian homes over the next decade.

Find out more about how Australia is making positive  energy:
https://www.positiveenergy.gov.au/

#Climate #ClimateAction #renewableenergy #environment #energy #renewables #solar #sustainability #energyefficiency #lowemissionstech","In Australia we have pleaded, begged, and protested.I think a world boycott of Australian exports - especially our coal and gas would help convince the Australian Government to stop mining fossil fuels, stop cutting down forests for woodchips and briquettes, and seriously set a zero carbon target.Thanks #boycottaustraliancoalandgas"
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"If its a lie , it's on Sky."
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,And shutting down coal fired power plants with nothing to replace their output.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,One day the government will use leftist money to subsidize Nuclear Power....that'll be good to see.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,And the scandal in UK is out of control...Green Energy indeed...the only thing green is the 
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Have these renewable companies been given permission from Aboriginal Land Councils to have these solar & wind farms across 50% plus, of Australia’s land mass they have been gifted?Just asking."
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Waiting for the climate alarmists. 1.2.3. And go
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Australian fossil fuel subsidies in 2022/23 were 14.5 Billion .Subsidies for renewable energy over this  period were 2.7 Billion. Renewables currently account for 39.4 % of Australia's total power supply.  Ian Plimer is currently on the board of 2 Gina Rinehart companies.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Scraping the bottom of the barrel if Ian's back.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Let get rid of the UN it’s Australia
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Criminals lining their pockets
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Why not using coals to generate electricity
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Really clutching at straws here Sky.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Has the Governor General started wriggling in her seat yet ?  She has a job to do.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Sounds familiar ...same saga playing out jn New Zealand
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Gillard and Labor are the problem.  https://www.spglobal.com/.../081612-australian-federal...
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,In real news: Australian farmers are at their wits end with this green dream and are begging for help
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Ian Plimer is right.  If renewables were even half as good as Bowen says, they’d need no subsidies at all."
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Where are the good guys? Few and far between. Thank God for those who are. Bring on the changes!!!
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Everybody knows it but the government.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"“Solar and wind never provide the exact amount of electricity that is needed. Electricity requires exactly matching supply and demand, and solar and wind on their own exactly match supply with demand 0% of the time.”https://energytalkingpoints.com/25-holiday-power-facts.../"
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Where's Julian Maxton-Graham 
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"99% of the Worlds leading Scientists agree we are in climate change emergency,we can't eat coal and we can't drink gas"
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Could have something to do with why energy prices  keep going skyhigh, Albanese is out to wreck the country with his Socialist ideology"
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Labor Voting Greens destroying our energy needs
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,That must have taken some figuring out.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"You talk logic to these politicians until you blue in face and walk away frustrated. Only if it suits them , they listen to the people they are supposed to serve."
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Ditto here in New Zealand.  Get a new Government. Hopefully our is on to it
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Is that Victorian minister Steve Dimopoulos MP?
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"So he believes it has nothing to do the simple fact that the increasing population and use of technology is putting a massive strain on our power grid.  While I do not support or believe that problems will be solved with+ all these wind/solar farms, especially those being located on viable farming land at least it is something.  Personally I would much rather see our government putting a lot of money into researching other possible energy resources because while we still may have 100s (maybe even 1000s) of years left of fossil fuels they are not infinite."
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,could you make the blades out of solar panels 
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Good ol Polution Plimer. Im surprised that The Australian are still using him after they were called out by the Australian Press Council for spreading his BS previously.
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Thanks Ian Plimer - your reports are most enlightening.  Here’s another climate change theory the “scientists” might have missed - may as well throw it in with all the rest:All those new Colourbond roofs in all our new developments are reflecting heat up into the atmosphere, causing excessive roof-heat conditions.  (We could call this condition “roofies”.)  I think we’d better go back to thatched roofs. "
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,If the MONEY the government’s used to SUBSIDISE renewables was allocated to housing we would not have a housing/ rental crisis
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Australia's maritime defence system, wind turbines at sea, pick your way through them would be invaders "
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Chairman of Yeeda Oil Limited is against renewables. Shocking....
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Any energy shortage /Gas short fall IS DUE to excessive exporting of Australian Gas surely and OLD liberal Geologist Ian Plimer should know that .
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,Prayers for his family and friends! So heartbreaking lmy.de/YTunO
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,https://www.logitrain.com.au/guaranteed-it-job-programs.html
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"""IAN PALMER"" At least we the Australian citizen's have one person in our country that is telling us all the TRUTH!!  THEY HAVE DELIBERATELY DESTROYED OUR COUNTRY AND ECONOMY FOR THEIR OWN GLOBALIST'S AGENDA'S!! WE HAVE GONE FORM HAVING ONE OF THE LOWEST ELECTRICITY PRICES IN THE WORLD TO THE DEAREST IN LESS THAN THREE YEARS GLOBAL BOILING IS A ""SCAM"" THAT'S GOING TO ENSURE HIGHER PRICES WILL BE IN PLACE FOREVER!!   AND SO WILL THEIR SUBICIDES SUPPORT SCAMS!!   EVERYTHING WILL HAVE TO BE REPLACED DOWN THE TRACK AT DUBBLE THE PRICE IN 15 TO 20 YEARS TIME!!   THEY HAVE DESTROYED OUR COUNTRY IN LESS THAN THREE YEARS THE BUNCH OF CORRUPT MUNGREL'S!!"
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,We need a gas reservation policy yesterday (oh and common sense government not these clowns)
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,"Aside from this menacing act of deflection from clueless Albo... Do you know this draconian Labor, Greens and Teals Government are planning to take 30% of the peoples land?This Albo mob have agreed to the UN's 30x30 agreement which takes away land from the people to have 30% of emissions. He signed this in September 2023 with the Greens. What an absolute load of crap! Taking away Australians rights to the forests! ie this disgraceful government have been flying under the radar to change existing State Forests to National Parks, which ultimately means ceasing access to the land! In Canberra Tanya Plibersek and Steve Dimopoulos MP in Victoria are selling out the people? Other states have already fallen victim to this governments reign of abusive power. Literally selling Australians out! This despicable Government has set a national target to protect and conserve 30% of Australia's landmass and 30% of Australia's marine areas by 2030 (the '30 by 30' target) with the UN. This aligns with Target 3 of the Kunming-Montreal Global Biodiversity Framework (GBF). Australian state forests belong to the people! Victorians State Forests belong to the people! Australians everywhere unite and DO NOT want National Parks "
Geologist Ian Plimer claims the energy shortage in Australia is a result of the government subsidising wind and solar energy.,John Hibbard
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Funny how half the comments are boomer trolls. Accept that the new generations aren’t going to carry on the status quo. We’re not taking the planet for granted anymore. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Don't forget the imminent little ice age that will thwart the renewables industry as climate change cycles continue to expose us to frail technology
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Well what about us up here in Queensland we are opening new coal mines all the time. And we are pushing to open old coal mines to produce more coal. And ship it all over to China and India in massive ships which will sail over The Great Barrier Reef.How smart are we. Thank to Palaszczuk. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Great.. Working well in Northern Europe. Time to move from coal permanently.
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Batteries Tesslar will store excess power. good planning
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Not as effective as coal we should build a nuclear energy plant
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",What happens when there is no wind ? 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",WHEN THERES NO WIND OR SUN HOPE U HAVE A BACK UP COAL POWER VERY RELIABLE MOST OF THE TIME
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Need trees no wind and solar farms
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",They already had blackouts what next candle power. Sound good to greenies. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More","Coal is so romantic. A coal fire on a winters night, a steam locomotive, steam engines pulling wagons yes those were the days. "
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More","Solar beats them all, just look at our sunshine,it' a win win alround"
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More","Quite interesting just how much Diesel is  used by wind farms. First, making the components.  Then delivering them to site. Then in day to day running and replacements.  Not really clean power st all."
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More","Dear Australian, i am from Poland. My country helped your when you where fighting with fires. We Pay you donations. Nie we have problem. One of the biggets National po ark in Poland names National Park of Biebrza fighting with furę. There are many Animals and birds. I beg you help uS too!  https://www.siepomaga.pl/biebrza?ts=adw-biebrza..."
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Horrible visual pollution.
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More","I'd rather have wave power, Carnegie Clean Energy."
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Does South Australia own these ?
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",I like a trial of hydrogen storage  using solar to split  water whist to desalinate/boor/murray river  and harvest hydrogen to use at night or as a strategic supply  releasing oxygen similar to what they do  on  the Orkney of the coast of Scotland still  well done SA 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Who is going to clean up when wind turbines start leaking oil
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",we are killing millions of birds with those things.  The key to energy efficiency is to retrofit insulation to the OUTSIDE of buildings. Has to be nice looking and weatherproof. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Could not stand the unholy noise
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Yes I just googled it and they also have the highest electricity costs in the world. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",What about disposal problems associated with renewables. 
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Brilliant! No more coal mining please!
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",About time Australia started this stuff.
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",87%. I question that. So how do we get 87% when the sun shines say 12 hours of the day and the wind some times runs out of puff?
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",87 what per cent?  87 winds per each cent?  Wow that's a lot of wind for a penny!
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Price going down any time soon??
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",Did they run out of power not long ago??
"South Australia, already leading Australia in renewable energy could reach 87% wind and solar energy in 4 years! Who wants to see their state follow? More",no to expensive need coal fired power stations
There are growing fears Australia's solar energy grid could be threatened by foreign interference. New research shows Chinese companies represent 58% of investors in solar grids.7NEWS at 6pm. More local news: 7news.com.au/news/qld… See more,Seth Allanson
There are growing fears Australia's solar energy grid could be threatened by foreign interference. New research shows Chinese companies represent 58% of investors in solar grids.7NEWS at 6pm. More local news: 7news.com.au/news/qld… See more,Yes typically government tactics.
There are growing fears Australia's solar energy grid could be threatened by foreign interference. New research shows Chinese companies represent 58% of investors in solar grids.7NEWS at 6pm. More local news: 7news.com.au/news/qld… See more,The great eco-scam https://stopthesethings.com/.../200-million-tonnes-of.../
There are growing fears Australia's solar energy grid could be threatened by foreign interference. New research shows Chinese companies represent 58% of investors in solar grids.7NEWS at 6pm. More local news: 7news.com.au/news/qld… See more,This is so funny. What is the point in interfering  with household power ? Are they going to turn the solar off?
Growing fears Australia's solar energy grid could be threatened by foreign interference9D1JPQQDX9epXwioPGMuwBf27qrQseTIRjmh14fTw,Yes typically government tactics.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,If you're smart you'll go off grid and get a generator for back-up. This government is going to stuff Australia's energy supply so badly it will take years to recover.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,What do you expect from a communist party.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Sleepy Albo is clueless even on the voice .Vote NO
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Well do you really think red labor care.?
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Here is some good advice always keep your coal power running even if its at low capacity in case of an emergency.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,This is the result of idiot politicians leaping without looking because they wanted to appease the climate scammers. They have been blowing smoke about the climate for as long as I can remember and yet I’ve yet to see any of their predictions come close let alone happen.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,We’re is an assassin when I need one
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Buying strategically important goods from the CCP is totally stupid!
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,What else is new labor has sold us out to china
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,CHYNA CHYNA CHYNA CHYNA!!!!!!!!@@! FFS
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,As far back as l can remember the saying was “ cheap and nasty if its made in china”  products didn’t last long. They improved a little bit but Aussie made lasted longer. Time we started going back to Aussie made.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Don't bother looking up who we sold our energy companies to 
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Build more nuclear plants or coal fired plants.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,He has to concentrate on the voice nothing else matters he is looking after his job
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Ahhh Labor the best politicians money can buy 
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,OMG I am so shocked  I mean no one would see that coming.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,2 joke's hereSolar panelsWe make it in Australia Greens clown  send jobs to Asia
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Thank GOD our inverter  is Italian built.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,China trying to take over the world. Think Nazi Germany 1930s
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"Go green , go red."
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Buy a generator. It's only a matter of time until you need to use it.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,More sanctions more sanctions more sanctions please.. Pretty please.  Oooo...  Got kicked in the nuts... No more gallium no more germanium no more that special metal for making chips.. Nice... Very nice.. Wonder why they are complaining..
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,And solar panels
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"Why did the LNP when in government,as a majority,vote to keep details of the relationship with China secret?"
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,But they bring in there electric cars and expect everyone to buy them. So are they going to expect everyone with Chinese built inverters to replace them. Just an excuse for when their new power grids don’t hold up. Just my opinion
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Surely there's shack that owners can use to delete the CCP capability?
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,What he’s saying is just like the labor party but they do everything for them selves and don’t care about their people or country or the reputation of Australia.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"And it’s a big surprise?, not"
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Again Paterson highlights and calls for the alp to do what the LNP was to weak to do.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Talk sense? Overrated!
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Use an inverter that is stand alone not web connected
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Surely there's a Hack that can eliminate the CCP connection?
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Oh !!!Really ???I would never have guessed.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"So  basically china has set up protental fail safe measures to disable a country like Australia's hole  power grid, which would in turn disable all ground based communications effectly shutting down our ability to organize an effective counter offensive actions. Meaning Australia would be completely defenceless might as well just hand them the keys FFS"
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,They won’t know what to do ! Best send penny over for another heart to heart 
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Albos mate
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Ripper elbow an black out saw this comming
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Who would have thought 
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Huawei????!!!!!! Geez.They’ll know when I have dinner…. And how much power I use…… they are experts at disrupting things…… I would say.The things should be replaced … by government…. I guess.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,I bless the day I invested in your platform because since then I have achieved greatness.https://www.facebook.com/Tradewithraymondmillard
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,I won’t be sharing the good news of how I got paid if I didn’t see other testimony about him put an end to your financial stress todayhttps://www.facebook.com/Tradewithraymondmillard
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Words alone won’t express how thankful I am to you and to your platform. It has been a good opportunity for me and my family thank you.https://www.facebook.com/Tradewithraymondmillard
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,solar panels made by the wigurs in concentration camps but let's keep that bit hush hush
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Go Nuke and coal.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,"EVERYONE JUST VOTE   ((((NO)))) TO THAT VOICE SO EVERYONE IN AUSTRALIAN CAN WATCH ANTHONY MIGRANT ALBANESE HAVE A NERVOUS BREAKDOWN      IT ONLY TAKES ONE MINUTE WHEN YOU GO TO VOTE ((((NO)))) TO THAT VOICE  AND WHEN EVERYONE GET BACK HOME TO WATCH THE 6 CLOCK NEWS WHEREVER YOU MAYBE, AROUND THE COUNTRY AUSTRALIA TO SEE THE RESULT OF THE tiny little (yes) voice FROM THOSE IDIOT'S LABOR PARTY  MOVEMENT, BECAUSE THAT'S WHEN ANTHONY MIGRANT ALBANESE GOING TO START HAVING HIS NERVOUS BREAKDOWN LIVE ON YOUR TV  DON'T MISS OUT IT'S GOING TO BE HILARIOUS              EVERYONE DON'T FORGET JUST VOTE ((((NO)))) TO SEE ANTHONY MIGRANT ALBANESE HAVING A NERVOUS BREAKDOWN  BROADCASTING LIVE ON ALL AUSTRALIAN NATIONAL TV STATION AND BROADCAST RIGHT AROUND THE WORLD                 "
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Paterson is an IPA nutjob.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,You no it’s a lie when they labor government say we are working to make sure.what a load of rubbish they don’t do nothing right when it comes to China.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Look at the size of these farm. Can not ne good for the land not getting sunlight anymore. Then the wind farms chopping down all the trees. Yep gr8 idea. Let's go nuclear NOW.
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Is it just me or are the politicians getting more dumb by the day 
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Our PM if we have one cos the PM and cowards politicians are taking orders from those who run the show . Remember PM you are the minority and we are in millions . Stop your evil narrative and start acting like a PM that your job or else go with your mates that all of you are working for to try to over thrown all of us under dictator . We are already feeling the stress and anger cos of you Mr PM and go all the politicians that they are not with the Australian people but against cos they already have millions in their bank account in Switzerland bloody cowards . Shame on you mr PM you know that you are doing it’s not what most the Australian want at all . Stop giving millions from the tax payers money and keep on doing what the West and NATO they are most pedophilia . Shame for all those who are working against their own people in parliament cos to keep pumping millions from the everyday workers tax money .
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,Paranoid
Shadow Home Affairs Minister James Paterson has called for the Labor government to do more after concerns rise over the potential for China to disrupt Australia’s solar energy supply.Watch the full episode at www.skynews.com.au/flash,And what did the LAZY LIBERALS DO about the matter over 9 years? ZERO!! The NERVE of these IDIOT LIBERALS to try and make demands.
